5.18,3.75,3.60,1.10,5.23,405.00,356.40,0.79,0.14
5.24,3.68,3.58,3.81,4.71,382.33,348.30,0.82,0.10
5.31,3.62,3.60,4.46,12.00,361.92,356.40,0.33,0.02
5.38,3.65,3.64,1.10,12.00,372.52,369.93,0.16,0.01
5.44,3.75,3.63,3.81,5.14,405.00,364.50,0.81,0.11
5.51,3.88,3.63,4.46,6.70,447.26,364.50,0.73,0.23
5.58,3.87,3.63,4.60,6.66,445.44,364.50,0.74,0.22
5.64,3.80,3.65,4.66,5.44,422.26,373.85,0.80,0.13
5.71,3.80,3.75,1.15,7.71,421.20,404.53,0.69,0.04
5.78,3.71,3.70,3.82,12.00,391.86,388.80,0.18,0.01
5.85,3.72,3.73,4.47,12.00,393.69,397.01,-0.19,-0.01
5.91,3.93,3.75,1.10,6.07,461.77,404.97,0.79,0.14
5.98,4.00,3.73,3.81,7.17,486.00,396.97,0.74,0.22
6.05,3.97,3.77,4.46,6.31,476.74,413.10,0.78,0.15
6.11,3.92,3.80,4.66,5.47,459.13,421.20,0.82,0.09
6.18,3.88,3.80,4.65,6.11,446.74,421.20,0.79,0.06
6.25,3.83,3.82,4.66,12.00,430.68,426.76,0.20,0.01
6.31,3.80,3.82,4.64,12.00,422.66,429.30,-0.33,-0.02
6.38,3.87,3.80,4.66,7.14,443.57,421.20,0.76,0.05
6.45,3.99,3.82,4.67,6.32,482.66,429.30,0.80,0.12
6.51,3.97,3.84,4.65,5.97,477.88,435.57,0.82,0.10
6.58,3.93,3.88,4.66,9.56,461.70,445.50,0.64,0.04
6.65,3.87,3.88,1.09,12.00,445.02,445.50,-0.02,-0.00
6.72,3.90,3.88,3.80,12.00,453.43,445.50,0.38,0.02
6.78,4.00,3.89,4.46,6.37,486.02,450.80,0.82,0.08
6.85,4.08,3.93,1.04,6.46,512.21,461.70,0.81,0.11
6.92,4.04,3.93,3.79,6.39,498.40,463.30,0.82,0.08
6.98,3.98,3.93,4.46,10.18,477.90,461.70,0.63,0.04
7.05,3.98,3.97,1.02,12.00,477.90,475.93,0.09,0.00
7.12,3.97,3.96,3.79,12.00,475.03,474.27,0.04,0.00
7.18,4.05,3.95,4.46,6.99,502.26,469.89,0.81,0.07
7.25,4.20,3.99,1.02,7.40,550.80,481.55,0.79,0.14
7.32,4.15,3.99,3.78,6.84,534.50,483.17,0.81,0.11
7.38,4.06,4.00,4.45,10.52,503.93,486.66,0.63,0.04
7.45,4.06,4.05,1.11,12.00,505.85,502.20,0.16,0.01
7.52,4.06,4.03,3.81,12.00,506.37,494.10,0.50,0.02
7.59,4.18,4.06,4.46,7.22,542.70,506.85,0.81,0.07
7.65,4.28,4.06,1.10,7.54,575.10,506.93,0.79,0.13
7.72,4.30,4.09,3.81,7.50,583.20,515.44,0.80,0.13
7.79,4.23,4.10,4.46,7.05,559.64,518.40,0.82,0.08
7.85,4.20,4.14,4.65,10.78,550.80,531.84,0.63,0.04
7.92,4.13,4.12,4.66,12.00,526.50,525.50,0.04,0.00
7.99,4.15,4.15,4.67,12.00,534.60,534.60,0.00,0.00
8.05,4.30,4.18,1.16,7.59,583.20,542.99,0.81,0.07
8.12,4.34,4.18,3.83,7.50,596.15,542.70,0.82,0.10
