4.54,3.85,3.55,0.26,0.00,437.40,339.86,0.71,0.29,777259.50
4.61,3.95,3.53,0.12,0.00,469.94,332.39,0.68,0.41,802327.62
4.68,3.85,3.58,3.68,0.00,436.49,348.30,0.72,0.25,784789.43
4.74,3.56,3.55,4.44,12.00,342.29,340.20,0.14,0.01,682490.37
4.81,3.45,3.56,4.62,12.00,308.31,342.16,-0.82,-0.10,650462.50
4.88,3.55,3.56,4.66,12.00,340.20,342.81,-0.17,-0.01,683012.93
4.95,3.80,3.55,4.65,0.00,421.20,340.20,0.73,0.24,761400.00
5.01,3.90,3.56,4.65,0.00,452.62,344.95,0.70,0.31,797569.00
5.08,3.79,3.60,4.65,9.05,417.60,356.40,0.77,0.17,773997.37
5.15,3.50,3.62,4.70,12.00,323.99,361.31,-0.82,-0.10,685301.06
5.22,3.58,3.60,1.17,12.00,348.30,355.41,-0.42,-0.02,703710.25
5.28,3.69,3.60,0.26,12.00,385.93,357.72,0.82,0.08,743656.00
5.35,3.86,3.61,3.69,0.00,441.76,358.27,0.73,0.23,800031.31
5.42,3.94,3.63,4.43,0.00,465.60,364.50,0.71,0.28,830103.50
5.49,3.85,3.64,4.62,3.46,437.40,367.82,0.75,0.19,805217.62
5.55,3.48,3.63,4.66,12.00,317.05,364.97,-0.80,-0.13,682023.06
5.62,3.43,3.63,4.65,12.00,299.70,365.05,-0.76,-0.18,664754.25
5.69,3.50,3.63,4.65,12.00,324.00,364.50,-0.81,-0.11,688499.87
5.76,3.78,3.63,4.65,12.00,414.16,364.50,0.79,0.14,778660.87
5.83,3.93,3.63,4.65,0.00,461.70,364.50,0.72,0.27,826199.93
5.89,4.03,3.65,4.65,0.00,494.10,373.57,0.70,0.32,867674.00
5.96,3.75,3.69,4.65,12.00,405.03,385.36,0.75,0.05,790387.37
6.03,3.61,3.70,1.15,12.00,358.47,389.44,-0.82,-0.08,747907.87
6.09,3.68,3.68,0.28,12.00,382.80,380.70,0.12,0.01,763498.25
6.16,3.84,3.68,3.70,12.00,433.54,380.70,0.79,0.14,814236.18
6.23,3.96,3.70,4.44,0.00,472.80,387.66,0.74,0.22,860460.68
6.30,4.04,3.72,4.62,0.00,498.66,395.45,0.72,0.26,894111.68
6.36,4.05,3.73,4.66,0.00,502.20,396.90,0.72,0.27,899100.06
6.43,3.77,3.73,4.65,12.00,413.01,396.90,0.68,0.04,809912.87
6.50,3.60,3.75,4.65,12.00,356.40,405.00,-0.80,-0.12,761399.87
6.57,3.73,3.72,4.65,12.00,397.82,393.78,0.23,0.01,791598.87
6.63,3.89,3.76,4.69,12.00,449.72,408.61,0.82,0.10,858330.75
6.70,4.00,3.75,1.17,0.00,486.00,405.00,0.75,0.20,891000.00
6.77,4.13,3.80,0.26,0.00,526.50,421.20,0.72,0.25,947700.00
6.84,3.98,3.80,3.70,12.00,478.83,421.20,0.79,0.14,900026.37
6.90,3.82,3.78,4.44,12.00,426.65,413.16,0.60,0.03,839803.00
6.97,3.81,3.77,4.62,12.00,425.96,413.10,0.58,0.03,839058.50
7.04,3.98,3.82,4.66,12.00,478.49,429.30,0.81,0.11,907785.87
7.11,4.06,3.86,4.65,12.00,505.15,441.52,0.79,0.14,946670.62
7.17,4.18,3.85,4.65,0.00,542.73,437.40,0.73,0.24,980131.62
7.24,4.29,3.88,4.65,0.00,581.25,445.50,0.70,0.30,1026752.12
7.31,4.17,3.90,4.65,2.41,541.46,454.07,0.75,0.19,995524.00
7.38,3.93,3.90,4.65,12.00,461.70,453.60,0.38,0.02,915300.00
7.45,3.70,3.92,4.70,12.00,388.83,461.64,-0.78,-0.16,850468.25
7.51,3.77,3.90,1.17,12.00,413.10,453.60,-0.82,-0.09,866699.93
7.58,3.95,3.89,0.26,12.00,468.41,450.94,0.66,0.04,919346.00
7.65,4.11,3.90,3.69,12.00,520.53,452.63,0.78,0.15,973156.00
7.72,4.18,3.90,4.43,1.14,542.70,453.60,0.75,0.20,996300.06
7.78,4.23,3.93,4.62,0.00,558.90,461.72,0.74,0.21,1020623.75
7.85,4.15,3.95,4.67,12.00,534.60,470.81,0.79,0.14,1005405.56
7.92,3.95,3.95,4.67,12.00,469.80,469.82,-0.00,-0.00,939615.75
7.99,3.93,3.93,4.67,12.00,461.79,464.41,-0.13,-0.01,926195.00
8.05,4.10,4.00,4.65,12.00,518.40,485.14,0.81,0.07,1003536.87
8.12,4.15,4.00,4.65,12.00,535.62,486.00,0.82,0.10,1021621.37
8.19,4.24,4.03,4.65,12.00,564.88,494.10,0.79,0.14,1058978.00
8.26,4.33,4.02,4.65,0.00,594.46,491.46,0.74,0.21,1085914.50
8.32,4.40,4.05,4.65,0.00,615.60,502.20,0.73,0.23,1117800.00
8.39,4.30,4.04,4.65,10.21,583.20,499.28,0.77,0.17,1082478.25
8.46,3.93,4.04,4.65,12.00,461.70,498.68,-0.81,-0.07,960376.62
8.53,3.95,4.07,4.69,12.00,469.80,507.28,-0.81,-0.07,977083.18
8.59,4.09,4.06,1.17,12.00,516.00,506.73,0.39,0.02,1022729.81
8.66,4.24,4.07,0.26,12.00,563.75,510.30,0.81,0.10,1074045.62
8.73,4.28,4.10,0.06,12.00,575.10,519.34,0.81,0.11,1094442.25
8.80,4.29,4.11,3.68,12.00,580.01,521.12,0.81,0.11,1101132.75
8.86,4.36,4.11,4.44,12.00,602.06,522.60,0.78,0.15,1124664.75
8.93,4.40,4.15,4.62,12.00,614.97,534.60,0.78,0.15,1149566.50
9.00,4.44,4.15,4.66,7.99,628.17,534.60,0.76,0.18,1162765.62
9.07,4.45,4.18,4.68,11.60,631.80,542.90,0.77,0.16,1174697.75
9.13,4.45,4.20,4.67,12.00,631.80,552.39,0.79,0.14,1184191.37
9.20,4.42,4.20,4.68,12.00,623.70,550.87,0.80,0.13,1174571.25
9.27,4.42,4.25,4.68,12.00,622.23,567.00,0.82,0.10,1189227.25
9.34,4.46,4.25,4.68,12.00,633.60,567.00,0.81,0.12,1200597.25
9.40,4.54,4.25,4.68,11.82,659.45,567.00,0.77,0.16,1226449.12
9.47,4.51,4.29,4.67,12.00,652.38,580.59,0.80,0.12,1232965.75
9.54,4.53,4.30,4.67,12.00,656.10,583.20,0.80,0.12,1239300.00
9.61,4.53,4.33,4.67,12.00,656.10,591.30,0.81,0.11,1247400.00
9.67,4.53,4.35,4.68,12.00,656.10,599.40,0.82,0.09,1255500.00
9.74,4.57,4.35,4.67,12.00,671.87,599.40,0.80,0.12,1271272.37
9.81,4.55,4.40,4.67,12.00,664.20,614.42,0.82,0.08,1278620.25
9.88,4.57,4.42,4.66,12.00,672.28,621.65,0.82,0.08,1293933.37
9.94,4.53,4.44,4.65,12.00,656.10,628.35,0.71,0.04,1284447.75
10.01,4.57,4.42,4.65,12.00,669.26,623.70,0.81,0.07,1292959.37
10.08,4.59,4.45,4.65,12.00,676.62,632.47,0.81,0.07,1309080.50
10.15,4.59,4.45,4.65,12.00,677.63,631.80,0.81,0.07,1309428.50
10.21,4.58,4.49,4.65,12.00,673.75,646.12,0.70,0.04,1319872.50
10.28,4.57,4.55,4.65,12.00,672.30,664.20,0.27,0.01,1336500.00
10.35,4.57,4.55,4.70,12.00,672.01,664.20,0.26,0.01,1336215.00
10.42,4.64,4.55,1.17,12.00,693.25,664.20,0.71,0.04,1357450.75
10.48,4.68,4.59,0.17,12.00,704.70,676.92,0.68,0.04,1381624.25
10.55,4.68,4.56,0.05,12.00,704.70,666.18,0.78,0.06,1370879.50
10.62,4.65,4.60,3.67,12.00,696.60,680.40,0.48,0.02,1377000.00
10.69,4.69,4.60,4.43,12.00,708.34,680.40,0.68,0.04,1388742.25
10.76,4.68,4.63,4.62,12.00,706.78,688.50,0.52,0.03,1395282.25
10.82,4.68,4.63,4.66,12.00,707.61,688.50,0.54,0.03,1396105.87
